Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme56220,realizador1,180 min,Movies,2006,2
filme130397,realizador16,219 min,LGBTQ Movies,1965,1
filme95066,realizador7,125 min,LGBTQ Movies,2014,1
filme146678,realizador9,218 min,International Movies,1981,5
filme17252,realizador9,168 min,Thrillers,1979,4
filme108741,realizador14,172 min,Classic Movies,1968,4
filme999,realizador17,69 min,Horror Movies,1969,2
filme34400,realizador18,127 min,Comedies,2011,2
filme113711,realizador13,167 min,Horror Movies,1972,1
filme131138,realizador3,167 min,Movies,1978,3
filme104277,realizador6,229 min,Romantic Movies,1971,5
filme4180,realizador10,156 min,International Movies,1972,3
filme47238,realizador6,76 min,Sports Movies,1981,4
filme138977,realizador3,69 min,Action & Adventure,1978,3
filme84556,realizador16,115 min,Thrillers,2022,3
filme43106,realizador8,75 min,Documentaries,2016,1
filme38528,realizador3,92 min,Stand-Up Comedy,1993,3
filme15304,realizador7,88 min,LGBTQ Movies,2018,5
filme136328,realizador8,214 min,Romantic Movies,1966,1
filme143679,realizador19,160 min,Music & Musicals,2013,4
filme135575,realizador4,90 min,Horror Movies,2010,2
filme48112,realizador7,115 min,Romantic Movies,1981,3
filme68348,realizador3,73 min,Horror Movies,1979,2
filme44532,realizador14,130 min,Comedies,1995,4
filme5717,realizador4,233 min,International Movies,1993,3
filme136411,realizador14,127 min,Documentaries,1960,4
filme30359,realizador15,209 min,Independent Movies,1993,4
filme37163,realizador10,42 min,Classic Movies,1975,1
filme101982,realizador1,151 min,Children & Family Movies,1981,2
filme33959,realizador7,140 min,Dramas,2023,5
filme120853,realizador6,78 min,Anime Features,1981,5
filme83169,realizador13,204 min,Sci-Fi & Fantasy,2015,2
filme98888,realizador13,229 min,Music & Musicals,1961,3
filme52218,realizador8,132 min,Horror Movies,1991,1
filme129919,realizador15,166 min,Cult Movies,1980,3
filme149955,realizador4,111 min,Children & Family Movies,1991,4
filme119958,realizador3,65 min,Movies,1961,1
filme90583,realizador14,38 min,Sports Movies,2019,4
filme80338,realizador17,186 min,Documentaries,1965,4
filme54157,realizador3,118 min,Sports Movies,2009,5
filme75181,realizador1,75 min,Children & Family Movies,2000,2
filme94258,realizador15,75 min,Action & Adventure,2021,3
filme93152,realizador18,133 min,LGBTQ Movies,2009,2
filme119097,realizador3,115 min,Documentaries,1970,4
filme129304,realizador15,218 min,Cult Movies,2016,4
filme119604,realizador6,123 min,Horror Movies,2008,2
filme80804,realizador8,61 min,Romantic Movies,1997,3
filme9686,realizador14,31 min,Dramas,1988,2
filme90486,realizador18,76 min,Independent Movies,1990,1
filme68609,realizador14,207 min,Sci-Fi & Fantasy,1989,4
filme130582,realizador1,137 min,Dramas,1986,5
filme25283,realizador17,188 min,Comedies,2012,4
filme96459,realizador8,61 min,LGBTQ Movies,2018,1
filme88552,realizador3,76 min,Dramas,2019,5
filme74855,realizador16,78 min,Music & Musicals,2002,1
filme27652,realizador17,239 min,Sports Movies,1980,4
filme5559,realizador6,198 min,Stand-Up Comedy,1964,4
filme102175,realizador10,64 min,Sports Movies,1976,5
filme113223,realizador9,58 min,Stand-Up Comedy,1975,2
filme116452,realizador6,40 min,LGBTQ Movies,1982,2
filme115127,realizador7,185 min,Documentaries,2001,1
filme81790,realizador10,134 min,Anime Features,1985,5
filme57651,realizador16,141 min,Horror Movies,1965,5
filme84358,realizador13,196 min,Action & Adventure,2007,4
filme59146,realizador1,218 min,Documentaries,1979,4
filme47708,realizador17,52 min,Classic Movies,1995,4
filme113933,realizador16,180 min,Sports Movies,2014,2
filme79076,realizador9,109 min,International Movies,1960,4
filme140919,realizador18,204 min,Sports Movies,1988,5
filme120546,realizador19,122 min,Music & Musicals,2020,3
filme115853,realizador19,144 min,Stand-Up Comedy,1980,2
filme14019,realizador19,31 min,Comedies,2011,5
filme40497,realizador7,107 min,Music & Musicals,1963,3
filme122544,realizador1,123 min,Romantic Movies,2011,4
filme34838,realizador7,102 min,Music & Musicals,1988,2
filme13285,realizador5,48 min,LGBTQ Movies,1997,5
filme90962,realizador9,120 min,Horror Movies,1974,5
filme45359,realizador3,111 min,Anime Features,1976,2
filme23358,realizador5,40 min,Action & Adventure,2001,3
filme30654,realizador11,199 min,Comedies,2006,1
filme12536,realizador9,33 min,LGBTQ Movies,1990,3
filme123689,realizador5,240 min,Thrillers,1992,4
filme55781,realizador13,94 min,LGBTQ Movies,2007,4
filme40690,realizador18,221 min,Anime Features,2005,3
filme92007,realizador4,112 min,LGBTQ Movies,2003,3
filme37575,realizador19,152 min,Classic Movies,1999,3
filme36220,realizador1,139 min,Cult Movies,1980,1
filme10740,realizador5,82 min,Documentaries,1975,1
filme106547,realizador11,124 min,Movies,2006,1
filme115419,realizador5,234 min,Classic Movies,1985,4
filme20166,realizador7,142 min,Romantic Movies,2000,2
filme29559,realizador7,204 min,Horror Movies,1973,5
filme104177,realizador19,85 min,Action & Adventure,1990,4
filme106625,realizador6,87 min,Documentaries,1972,5
filme89212,realizador1,218 min,Independent Movies,1968,1
filme38229,realizador3,93 min,Sci-Fi & Fantasy,2018,4
filme65627,realizador7,217 min,Comedies,1969,4
filme51457,realizador13,53 min,Stand-Up Comedy,1988,1
filme44887,realizador17,37 min,Music & Musicals,1961,3
filme7722,realizador14,195 min,LGBTQ Movies,1993,5
filme76458,realizador7,222 min,Comedies,1963,1
filme109547,realizador12,188 min,Classic Movies,1971,3
filme143140,realizador14,173 min,Stand-Up Comedy,1970,4
filme106800,realizador9,144 min,Sports Movies,1962,2
filme23148,realizador2,172 min,Cult Movies,2010,5
filme13310,realizador4,182 min,Anime Features,1993,2
filme136637,realizador4,165 min,Documentaries,2000,5
filme112123,realizador6,236 min,Cult Movies,1973,3
filme65514,realizador2,143 min,Dramas,1977,2
filme26362,realizador8,148 min,Action & Adventure,1986,4
filme113851,realizador8,176 min,Children & Family Movies,1968,1
filme118998,realizador5,86 min,Anime Features,2001,1
filme82213,realizador8,89 min,Horror Movies,1977,4
filme57522,realizador4,75 min,Sports Movies,2016,4
filme124806,realizador19,96 min,International Movies,2019,5
filme108553,realizador15,133 min,Horror Movies,1966,4
filme69210,realizador16,95 min,LGBTQ Movies,1988,5
filme3414,realizador10,126 min,Horror Movies,1986,4
filme146857,realizador16,79 min,Romantic Movies,1963,3
filme14124,realizador8,64 min,Cult Movies,1986,3
filme67893,realizador14,112 min,Children & Family Movies,2017,1
filme73790,realizador3,186 min,Music & Musicals,1973,5
filme130348,realizador5,126 min,Thrillers,1981,4
filme46343,realizador16,104 min,Thrillers,2004,1
filme12496,realizador11,37 min,Comedies,1963,1
filme132916,realizador5,92 min,Dramas,1999,4
filme69145,realizador17,98 min,International Movies,1992,4
filme102432,realizador9,220 min,Sci-Fi & Fantasy,1991,1
filme101180,realizador6,233 min,Romantic Movies,2017,1
filme142180,realizador2,111 min,Cult Movies,2002,3
filme59203,realizador1,99 min,Movies,1965,4
filme27892,realizador7,122 min,Music & Musicals,1994,1
filme46425,realizador12,115 min,Classic Movies,1963,4
filme111881,realizador15,169 min,Anime Features,2006,2
filme94954,realizador5,175 min,Classic Movies,2007,5
filme136978,realizador14,179 min,Sports Movies,2020,1
filme21050,realizador13,43 min,Horror Movies,1973,1
filme8917,realizador17,75 min,Romantic Movies,2014,3
filme74072,realizador15,145 min,LGBTQ Movies,1961,4
filme60995,realizador2,174 min,Dramas,2023,3
filme86971,realizador18,215 min,Comedies,1964,1
filme115888,realizador7,60 min,Documentaries,1974,1
filme105782,realizador1,62 min,Dramas,1991,1
filme105484,realizador11,145 min,LGBTQ Movies,1981,2
filme89573,realizador14,79 min,Thrillers,2020,1
filme74510,realizador17,175 min,Documentaries,1986,1
filme144271,realizador14,194 min,Stand-Up Comedy,2019,1
filme50577,realizador1,97 min,LGBTQ Movies,2018,3
filme100996,realizador16,181 min,Independent Movies,1960,5
filme141279,realizador17,48 min,Romantic Movies,2022,4
filme26978,realizador9,218 min,Action & Adventure,1981,5
filme103674,realizador11,80 min,Romantic Movies,1968,4
filme96201,realizador1,113 min,LGBTQ Movies,1962,5
filme148971,realizador11,228 min,Independent Movies,2006,1
filme50365,realizador2,179 min,Independent Movies,1980,2
filme79066,realizador18,107 min,Comedies,1964,1
filme123674,realizador1,46 min,International Movies,2016,1
filme89232,realizador15,210 min,International Movies,1970,2
filme90037,realizador11,99 min,Horror Movies,2023,2
filme33761,realizador18,163 min,Action & Adventure,1976,5
filme132242,realizador14,211 min,Music & Musicals,2003,3
filme145349,realizador1,170 min,Dramas,1970,5
filme42075,realizador1,136 min,International Movies,2014,2
filme64504,realizador7,44 min,Romantic Movies,1985,1
filme67194,realizador10,102 min,Action & Adventure,1997,3
filme48575,realizador17,116 min,Thrillers,1987,3
filme86676,realizador16,198 min,Children & Family Movies,2017,2
filme101805,realizador8,61 min,Dramas,1995,2
filme64963,realizador18,95 min,Thrillers,1989,2
filme139444,realizador5,143 min,Cult Movies,1999,2
filme46959,realizador11,48 min,Anime Features,2004,1
filme98987,realizador19,178 min,Action & Adventure,1985,4
filme48154,realizador6,116 min,Sports Movies,1991,1
filme103571,realizador1,111 min,Independent Movies,2022,2
filme53234,realizador11,135 min,Movies,2007,5
filme147469,realizador3,102 min,International Movies,1976,3
filme75710,realizador7,116 min,Horror Movies,1993,1
filme73489,realizador16,112 min,Stand-Up Comedy,1984,5
filme37570,realizador8,195 min,Dramas,2005,1
filme78796,realizador10,64 min,Independent Movies,1962,4
filme123013,realizador12,141 min,Dramas,1992,5
filme26765,realizador13,167 min,Independent Movies,1967,1
filme116972,realizador3,233 min,Comedies,2023,2
filme111961,realizador7,138 min,Dramas,2000,5
filme353,realizador16,177 min,Romantic Movies,1993,5
filme64950,realizador3,78 min,Thrillers,2013,4
filme60506,realizador1,109 min,Dramas,2013,1
filme96005,realizador11,70 min,Sci-Fi & Fantasy,2006,4
filme122559,realizador1,189 min,Romantic Movies,2000,5
filme9576,realizador7,137 min,Thrillers,2003,3
filme28345,realizador18,230 min,Dramas,1980,3
filme69895,realizador13,236 min,Dramas,1995,5
filme24267,realizador2,187 min,International Movies,2010,3
filme1846,realizador3,207 min,Dramas,1960,3
filme67109,realizador10,112 min,Classic Movies,1965,2
filme89747,realizador15,211 min,Sports Movies,2020,3
filme70303,realizador4,170 min,Sports Movies,1976,1
filme77577,realizador8,202 min,Children & Family Movies,1964,5
filme132526,realizador12,48 min,Music & Musicals,1965,2
filme27461,realizador14,211 min,Anime Features,2010,4
filme105834,realizador10,202 min,Comedies,2000,4
filme32241,realizador16,135 min,Independent Movies,1965,2
filme27422,realizador5,189 min,Children & Family Movies,2008,1
filme27552,realizador14,145 min,Classic Movies,1997,4
filme111411,realizador8,71 min,Documentaries,2022,5
filme144417,realizador3,163 min,Romantic Movies,2016,5
filme38002,realizador11,230 min,Movies,1978,3
filme54521,realizador9,180 min,Cult Movies,1980,4
filme108622,realizador17,176 min,Dramas,2021,5
filme73290,realizador7,165 min,Dramas,1979,2
filme114670,realizador4,200 min,Stand-Up Comedy,1987,5
filme131192,realizador13,75 min,Independent Movies,2007,3
filme123545,realizador19,224 min,Children & Family Movies,1996,4
filme79190,realizador16,137 min,Music & Musicals,1962,4
filme133226,realizador3,128 min,Stand-Up Comedy,1976,5
filme103108,realizador2,74 min,Children & Family Movies,2021,4
filme25296,realizador8,215 min,Stand-Up Comedy,1970,4
filme124544,realizador14,128 min,Action & Adventure,1984,2
filme42329,realizador14,183 min,Horror Movies,1983,2
filme131330,realizador2,51 min,Thrillers,2013,2
filme81131,realizador1,231 min,Independent Movies,1961,4
filme19196,realizador9,96 min,Documentaries,1991,4
filme2907,realizador19,137 min,Romantic Movies,1987,5
filme19815,realizador10,61 min,Documentaries,2005,1
filme128693,realizador10,203 min,Documentaries,1980,2
filme44309,realizador13,190 min,Documentaries,1978,1
filme2136,realizador16,32 min,Classic Movies,1996,3
filme30360,realizador9,108 min,Comedies,2004,2
filme8003,realizador1,119 min,Sci-Fi & Fantasy,1970,1
filme30998,realizador14,172 min,Sports Movies,1996,1
filme26741,realizador8,180 min,Dramas,1986,4
filme9610,realizador11,152 min,Music & Musicals,2008,3
filme93412,realizador17,98 min,Cult Movies,1968,5
filme2420,realizador18,30 min,Romantic Movies,2022,4
filme116560,realizador2,51 min,Horror Movies,1979,4
filme30805,realizador17,89 min,Classic Movies,2001,1
filme123537,realizador8,56 min,Independent Movies,2017,2
filme60787,realizador16,132 min,Horror Movies,1972,3
filme115138,realizador16,154 min,LGBTQ Movies,2003,5
filme14062,realizador15,191 min,Documentaries,1994,2
filme118996,realizador13,93 min,Documentaries,2017,2
filme49700,realizador10,186 min,Documentaries,1981,3
filme99050,realizador17,133 min,Stand-Up Comedy,1971,2
filme6792,realizador5,149 min,Action & Adventure,2001,3
filme74024,realizador16,67 min,Cult Movies,1968,2
filme100632,realizador7,184 min,Independent Movies,1997,5
filme57990,realizador4,92 min,Dramas,2013,1
filme10187,realizador11,198 min,Children & Family Movies,2020,5
filme112058,realizador4,129 min,Horror Movies,1977,4
filme36319,realizador10,160 min,Sci-Fi & Fantasy,2000,1
filme75717,realizador14,141 min,Thrillers,2018,3
filme48209,realizador1,186 min,Classic Movies,1997,1
filme62219,realizador7,236 min,Independent Movies,1991,4
filme67447,realizador6,34 min,Classic Movies,2014,1
filme59979,realizador4,84 min,Stand-Up Comedy,1992,4
filme55498,realizador16,190 min,Cult Movies,1998,1
filme41795,realizador17,234 min,International Movies,1996,2
filme6642,realizador13,219 min,Comedies,1994,4
filme65060,realizador2,126 min,Romantic Movies,1999,5
filme23736,realizador9,65 min,LGBTQ Movies,1995,2
filme29894,realizador13,172 min,Cult Movies,1986,1
filme77026,realizador3,61 min,Movies,1992,1
filme110576,realizador2,205 min,Movies,2004,3
filme116687,realizador9,233 min,International Movies,1986,4
filme144540,realizador14,107 min,LGBTQ Movies,2023,4
filme19306,realizador12,223 min,LGBTQ Movies,1982,4
filme43790,realizador11,134 min,Comedies,1965,5
filme14842,realizador14,129 min,International Movies,2004,2
filme52148,realizador16,103 min,Cult Movies,2007,5
filme135572,realizador17,37 min,Thrillers,2015,2
filme44780,realizador1,120 min,Action & Adventure,1969,5
filme27415,realizador5,202 min,Comedies,1981,2
filme55829,realizador3,55 min,Independent Movies,2002,4
filme93978,realizador12,189 min,Cult Movies,1970,2
filme18217,realizador4,89 min,Cult Movies,2000,3
filme97151,realizador16,108 min,Independent Movies,1982,1
filme74798,realizador6,133 min,Movies,1972,5
filme135370,realizador1,219 min,Horror Movies,1975,3
filme78478,realizador9,202 min,Documentaries,2023,4
filme73297,realizador16,170 min,LGBTQ Movies,1967,3
filme30171,realizador10,179 min,Classic Movies,1991,5
filme40204,realizador12,83 min,Romantic Movies,1977,4
filme49182,realizador18,179 min,Children & Family Movies,2008,3
filme33211,realizador19,213 min,Comedies,1981,2
filme139011,realizador8,78 min,Sci-Fi & Fantasy,1968,2
filme122213,realizador3,174 min,Comedies,1983,2
filme57930,realizador18,102 min,Action & Adventure,1996,3
filme122512,realizador4,138 min,Children & Family Movies,2010,3
filme24775,realizador16,50 min,Independent Movies,2008,3
filme69896,realizador6,162 min,Independent Movies,1974,1
filme131346,realizador8,102 min,Sci-Fi & Fantasy,1998,4
filme19078,realizador9,162 min,Cult Movies,2011,5
filme132363,realizador19,89 min,Documentaries,1960,5
filme34589,realizador15,196 min,Stand-Up Comedy,1982,4
filme82526,realizador17,194 min,Anime Features,2000,5
filme86328,realizador11,231 min,Stand-Up Comedy,2011,3
filme1484,realizador18,94 min,Music & Musicals,1984,1
filme53701,realizador8,93 min,Independent Movies,1974,4
filme119921,realizador10,66 min,Romantic Movies,1985,2
filme89380,realizador11,224 min,Dramas,1988,4
filme45074,realizador13,134 min,LGBTQ Movies,2001,5
filme127701,realizador19,120 min,Sci-Fi & Fantasy,1980,2
filme82884,realizador16,105 min,Stand-Up Comedy,1971,1
filme44063,realizador7,197 min,Cult Movies,1972,1
filme74124,realizador9,57 min,Anime Features,1974,5
filme71656,realizador9,160 min,Stand-Up Comedy,1965,2
filme135443,realizador18,127 min,Independent Movies,1994,4
filme94530,realizador15,212 min,Stand-Up Comedy,1993,4
filme111626,realizador11,71 min,Thrillers,2011,2
filme93868,realizador4,65 min,Comedies,1996,1
filme108878,realizador6,73 min,Classic Movies,1971,1
filme62315,realizador3,136 min,Movies,1992,2
filme828,realizador9,140 min,Anime Features,1970,3
filme45676,realizador18,50 min,Horror Movies,2015,5
filme12350,realizador14,232 min,Cult Movies,2009,4
filme77491,realizador5,148 min,Thrillers,1982,2
filme34221,realizador5,178 min,Sports Movies,2009,2
filme133299,realizador3,183 min,Documentaries,1991,1
filme117966,realizador2,112 min,Thrillers,1970,5
