Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme62536,realizador19,156 min,Independent Movies,2017,5
filme124548,realizador13,220 min,Dramas,1991,2
filme113453,realizador2,165 min,Thrillers,1990,2
filme74307,realizador6,206 min,Movies,1977,1
filme55410,realizador3,96 min,Cult Movies,1965,5
filme21215,realizador1,168 min,Horror Movies,1962,1
filme101893,realizador14,178 min,LGBTQ Movies,1990,4
filme91936,realizador13,71 min,Horror Movies,2022,2
filme104181,realizador13,172 min,Stand-Up Comedy,1972,1
filme30166,realizador5,41 min,Dramas,1968,3
filme36707,realizador2,206 min,Sports Movies,1985,2
filme132218,realizador10,225 min,Classic Movies,1996,5
filme5131,realizador2,135 min,Sci-Fi & Fantasy,1968,4
filme97268,realizador13,156 min,Classic Movies,2008,3
filme113198,realizador14,95 min,Horror Movies,1999,5
filme42428,realizador4,237 min,Classic Movies,1986,2
filme47391,realizador1,134 min,Documentaries,2006,2
filme55680,realizador13,31 min,Thrillers,2010,2
filme30386,realizador6,149 min,International Movies,2023,3
filme48508,realizador14,46 min,Sports Movies,1975,2
filme23743,realizador4,73 min,Thrillers,2010,3
filme52201,realizador1,45 min,Documentaries,1987,3
filme133549,realizador10,156 min,Romantic Movies,1999,5
filme35657,realizador4,175 min,Sci-Fi & Fantasy,1993,5
filme39535,realizador6,105 min,Thrillers,2022,1
filme137266,realizador5,34 min,Independent Movies,1961,1
filme136939,realizador19,200 min,Cult Movies,2008,4
filme126569,realizador4,58 min,Movies,2000,5
filme24812,realizador2,136 min,International Movies,2018,2
filme2012,realizador17,111 min,Music & Musicals,1960,5
filme137722,realizador13,216 min,Sports Movies,1969,5
filme142527,realizador19,48 min,International Movies,2023,4
filme76390,realizador7,203 min,Romantic Movies,2018,5
filme74148,realizador10,138 min,Classic Movies,1970,3
filme116922,realizador8,119 min,Independent Movies,2017,3
filme39943,realizador15,235 min,Documentaries,1988,4
filme65824,realizador19,97 min,Sports Movies,1976,5
filme29537,realizador2,198 min,Children & Family Movies,1993,4
filme103530,realizador15,217 min,Anime Features,1995,4
filme131316,realizador15,129 min,International Movies,1969,1
filme43560,realizador13,126 min,Comedies,1960,5
filme111245,realizador16,106 min,Romantic Movies,1984,2
filme29508,realizador16,97 min,Cult Movies,1989,4
filme81085,realizador5,100 min,Horror Movies,1972,2
filme67565,realizador9,92 min,Movies,2018,3
filme126662,realizador15,81 min,Music & Musicals,2001,5
filme83857,realizador11,57 min,Stand-Up Comedy,2011,1
filme60827,realizador7,30 min,Sports Movies,1976,4
filme78203,realizador3,145 min,Comedies,1975,1
filme41894,realizador2,200 min,Documentaries,1961,3
filme97916,realizador2,156 min,LGBTQ Movies,1969,2
filme145387,realizador11,128 min,Stand-Up Comedy,1963,2
filme86730,realizador2,191 min,Independent Movies,1973,3
filme82403,realizador4,207 min,Thrillers,1993,3
filme70481,realizador14,143 min,Stand-Up Comedy,2019,2
filme139342,realizador8,167 min,Documentaries,1998,5
filme44113,realizador19,33 min,Sci-Fi & Fantasy,1989,5
filme41490,realizador10,173 min,Thrillers,1991,1
filme83302,realizador12,147 min,Comedies,1996,2
filme53413,realizador15,79 min,Horror Movies,2019,3
filme21190,realizador13,139 min,Horror Movies,1971,5
filme78101,realizador19,117 min,Horror Movies,2016,3
filme109280,realizador19,209 min,Independent Movies,1999,2
filme17218,realizador3,37 min,Sci-Fi & Fantasy,1969,1
filme26440,realizador17,98 min,Classic Movies,2002,2
filme103605,realizador11,60 min,Dramas,2006,1
filme43498,realizador1,170 min,Comedies,1975,5
filme69126,realizador8,78 min,Romantic Movies,2023,5
filme120520,realizador2,90 min,Sci-Fi & Fantasy,1984,5
filme56363,realizador18,192 min,Comedies,2003,1
filme27116,realizador6,71 min,Music & Musicals,1972,2
filme45392,realizador7,90 min,Dramas,2022,3
filme58061,realizador5,75 min,Documentaries,1992,1
filme86616,realizador4,109 min,Romantic Movies,1971,3
filme73719,realizador11,136 min,Horror Movies,1964,3
filme5719,realizador17,141 min,LGBTQ Movies,1989,5
filme141663,realizador17,131 min,Romantic Movies,1973,5
filme99607,realizador19,220 min,Music & Musicals,2019,1
filme21152,realizador1,171 min,Sports Movies,1993,4
filme133746,realizador9,41 min,Anime Features,1973,3
filme21224,realizador5,121 min,Stand-Up Comedy,2019,4
filme113144,realizador7,175 min,Sci-Fi & Fantasy,1967,2
filme61984,realizador12,225 min,Anime Features,1981,2
filme95905,realizador4,228 min,Cult Movies,1987,5
filme97726,realizador6,104 min,Independent Movies,2023,3
filme89288,realizador4,134 min,LGBTQ Movies,2019,4
filme91017,realizador1,148 min,Dramas,1964,4
filme26612,realizador7,133 min,Thrillers,1967,5
filme19648,realizador10,117 min,Independent Movies,2006,4
filme89262,realizador5,114 min,Anime Features,1965,1
filme74637,realizador12,220 min,Sci-Fi & Fantasy,1977,4
filme96346,realizador14,58 min,Documentaries,1978,2
filme99256,realizador12,73 min,Horror Movies,1964,3
filme25019,realizador12,43 min,Thrillers,2019,1
filme78178,realizador7,148 min,International Movies,2000,4
filme110680,realizador15,81 min,Action & Adventure,1982,4
filme72517,realizador13,74 min,Comedies,1963,3
filme66099,realizador14,39 min,Independent Movies,2021,3
filme145816,realizador17,45 min,Stand-Up Comedy,1987,1
filme10897,realizador3,179 min,Horror Movies,1961,5
filme33462,realizador5,95 min,Independent Movies,1980,1
filme72958,realizador4,108 min,Independent Movies,1964,1
filme110682,realizador13,68 min,Sports Movies,1961,5
filme58231,realizador4,109 min,Sci-Fi & Fantasy,2002,2
filme53679,realizador11,154 min,Cult Movies,2010,5
filme111581,realizador15,127 min,Movies,2015,2
filme108552,realizador3,101 min,Sci-Fi & Fantasy,1969,4
filme57120,realizador4,93 min,International Movies,2016,3
filme79327,realizador1,122 min,Comedies,2008,5
filme66820,realizador19,104 min,Sports Movies,1995,3
filme132687,realizador7,234 min,International Movies,1970,4
filme23689,realizador15,55 min,International Movies,1992,3
filme126693,realizador17,101 min,Horror Movies,1996,3
filme143801,realizador2,234 min,Classic Movies,2003,4
filme123599,realizador5,81 min,Horror Movies,1971,4
filme121396,realizador19,110 min,LGBTQ Movies,2001,3
filme43590,realizador2,87 min,Movies,1960,5
filme11989,realizador19,179 min,Classic Movies,1999,2
filme118428,realizador1,170 min,Sci-Fi & Fantasy,1971,1
filme143159,realizador8,207 min,Cult Movies,2021,3
filme23695,realizador8,88 min,Horror Movies,1996,3
filme77591,realizador9,126 min,Cult Movies,1991,5
filme55137,realizador16,37 min,Horror Movies,1966,2
filme111769,realizador18,188 min,Classic Movies,1973,4
filme68524,realizador3,174 min,Sports Movies,1968,2
filme124223,realizador7,77 min,Action & Adventure,1999,1
filme119267,realizador15,232 min,Classic Movies,1971,5
filme96256,realizador15,136 min,Cult Movies,1966,5
filme58300,realizador17,230 min,Stand-Up Comedy,2011,4
filme35054,realizador2,205 min,Romantic Movies,1985,2
filme97332,realizador14,203 min,Documentaries,1986,1
filme149750,realizador13,43 min,Music & Musicals,1962,5
filme57065,realizador11,55 min,Music & Musicals,1989,3
filme21689,realizador4,229 min,Cult Movies,2013,4
filme4224,realizador10,218 min,Stand-Up Comedy,1982,4
filme30825,realizador14,184 min,Romantic Movies,1988,2
filme70033,realizador10,57 min,Stand-Up Comedy,2005,3
filme117467,realizador9,201 min,Horror Movies,2009,2
filme120665,realizador16,85 min,Comedies,1982,4
filme76497,realizador3,122 min,Horror Movies,1982,1
filme83535,realizador3,98 min,Children & Family Movies,1985,5
filme139050,realizador7,191 min,Romantic Movies,1969,5
filme22457,realizador8,208 min,Sci-Fi & Fantasy,2006,4
filme83214,realizador11,113 min,Independent Movies,2023,3
filme110399,realizador7,185 min,Horror Movies,1998,4
filme53960,realizador10,93 min,Stand-Up Comedy,2006,4
filme45227,realizador19,49 min,Movies,1996,1
filme12453,realizador14,63 min,Romantic Movies,2009,5
filme142048,realizador2,36 min,Romantic Movies,1983,2
filme91030,realizador16,57 min,Sports Movies,1986,5
filme62508,realizador15,198 min,Movies,1962,4
filme83705,realizador16,232 min,Sci-Fi & Fantasy,1979,1
filme66176,realizador6,164 min,International Movies,2007,3
filme53535,realizador11,107 min,Independent Movies,1984,4
filme82002,realizador14,99 min,Thrillers,1982,5
filme17133,realizador6,95 min,Thrillers,1972,3
filme42807,realizador17,159 min,Children & Family Movies,1967,5
filme68469,realizador18,186 min,Stand-Up Comedy,2011,5
filme117134,realizador19,213 min,Independent Movies,1971,5
filme65968,realizador17,175 min,Dramas,2007,2
filme34287,realizador17,203 min,Sports Movies,1977,1
filme88997,realizador15,175 min,Comedies,1992,3
filme129611,realizador7,127 min,Dramas,1972,2
filme125208,realizador14,113 min,Horror Movies,2010,4
filme77667,realizador15,98 min,Action & Adventure,1965,5
filme55130,realizador18,231 min,Comedies,1999,1
filme34633,realizador13,33 min,Anime Features,2008,3
filme10176,realizador17,221 min,Cult Movies,1978,5
filme21317,realizador9,149 min,Anime Features,1963,5
filme83044,realizador14,33 min,Movies,2010,1
filme88034,realizador19,74 min,Horror Movies,1997,1
filme143614,realizador10,60 min,Anime Features,1990,3
filme31306,realizador5,159 min,Dramas,2008,5
filme67775,realizador11,210 min,Children & Family Movies,1990,3
filme12730,realizador15,232 min,Anime Features,1990,2
filme118128,realizador11,220 min,Children & Family Movies,1974,4
filme86501,realizador11,177 min,Cult Movies,2014,1
filme138643,realizador5,182 min,LGBTQ Movies,1966,5
filme10287,realizador13,111 min,Stand-Up Comedy,1976,5
filme9609,realizador14,214 min,Action & Adventure,2021,1
filme107081,realizador9,211 min,Sci-Fi & Fantasy,1983,3
filme65094,realizador4,166 min,Children & Family Movies,1981,2
filme26735,realizador6,33 min,Cult Movies,1961,1
filme92990,realizador3,104 min,Music & Musicals,1982,3
filme133210,realizador14,120 min,LGBTQ Movies,1997,4
filme148402,realizador9,59 min,Thrillers,1975,5
filme100677,realizador2,103 min,Sci-Fi & Fantasy,1986,5
filme47901,realizador9,233 min,Romantic Movies,2008,5
filme122934,realizador15,67 min,Sci-Fi & Fantasy,1960,3
filme27428,realizador9,67 min,Comedies,2016,1
filme42098,realizador8,212 min,Documentaries,2013,1
filme132703,realizador13,78 min,Comedies,1988,5
filme101887,realizador7,85 min,Documentaries,1998,4
filme84688,realizador4,73 min,Dramas,1996,4
filme27130,realizador15,206 min,Horror Movies,1978,2
filme2614,realizador12,84 min,Comedies,1982,3
filme114104,realizador8,107 min,Action & Adventure,1962,2
filme7388,realizador15,161 min,Horror Movies,1993,1
filme118675,realizador11,65 min,Dramas,1960,4
filme24076,realizador1,46 min,Independent Movies,2013,1
filme149692,realizador1,117 min,Stand-Up Comedy,1994,3
filme142229,realizador10,152 min,Stand-Up Comedy,1996,2
filme147872,realizador9,163 min,Movies,2002,2
filme30439,realizador15,68 min,Children & Family Movies,1974,2
filme75479,realizador11,216 min,Comedies,1989,5
filme18745,realizador2,130 min,Thrillers,1981,3
filme115289,realizador5,230 min,Independent Movies,2009,3
filme2488,realizador1,224 min,Sci-Fi & Fantasy,2004,5
filme131121,realizador4,104 min,Children & Family Movies,1996,5
filme123539,realizador11,211 min,Stand-Up Comedy,2004,4
filme131052,realizador9,106 min,LGBTQ Movies,2017,5
filme24353,realizador3,57 min,Action & Adventure,1971,5
filme113723,realizador10,131 min,Comedies,1961,1
filme127789,realizador13,219 min,Comedies,1961,1
filme116077,realizador3,195 min,Action & Adventure,1979,1
filme32319,realizador4,76 min,Romantic Movies,1982,5
filme15552,realizador16,45 min,International Movies,2020,3
filme90709,realizador6,128 min,Horror Movies,1960,2
filme50572,realizador17,135 min,Comedies,1968,1
filme34773,realizador16,219 min,Music & Musicals,2011,1
filme93682,realizador9,198 min,Action & Adventure,1963,4
filme139623,realizador8,57 min,Dramas,1968,5
filme51415,realizador13,71 min,Classic Movies,1961,3
filme26805,realizador2,40 min,Sports Movies,1991,5
filme55949,realizador15,41 min,Movies,1997,5
filme62370,realizador19,184 min,Children & Family Movies,1969,1
filme75610,realizador14,129 min,Stand-Up Comedy,2023,3
filme1049,realizador7,59 min,Sci-Fi & Fantasy,2004,1
filme61206,realizador8,150 min,Dramas,1970,3
filme78760,realizador16,168 min,LGBTQ Movies,1992,3
filme71050,realizador4,213 min,Stand-Up Comedy,2015,4
filme69549,realizador4,182 min,Horror Movies,2012,4
filme54009,realizador1,135 min,Thrillers,2006,3
filme110596,realizador3,197 min,Dramas,2017,3
filme68859,realizador9,217 min,Stand-Up Comedy,1992,5
filme147003,realizador16,52 min,Cult Movies,1991,5
filme53217,realizador3,121 min,Children & Family Movies,1985,3
filme60826,realizador6,196 min,Anime Features,1982,1
filme4294,realizador17,235 min,Stand-Up Comedy,1999,5
filme101735,realizador19,224 min,Comedies,2021,1
filme39227,realizador4,203 min,Independent Movies,2021,2
filme91195,realizador4,194 min,Classic Movies,1995,1
filme74391,realizador4,94 min,LGBTQ Movies,1976,4
filme70775,realizador5,170 min,Horror Movies,1984,5
filme33074,realizador10,74 min,Anime Features,2020,1
filme49425,realizador12,86 min,Children & Family Movies,2023,1
filme111915,realizador4,150 min,Anime Features,1989,5
filme34172,realizador9,168 min,Stand-Up Comedy,1989,3
filme66114,realizador14,189 min,Documentaries,1992,5
filme137468,realizador6,191 min,Horror Movies,2016,2
filme46513,realizador11,233 min,Comedies,1974,5
filme130878,realizador1,156 min,Sports Movies,1976,4
filme131000,realizador11,180 min,Classic Movies,1983,5
filme35003,realizador6,89 min,Movies,2021,2
filme18153,realizador10,32 min,Horror Movies,1996,5
filme107792,realizador17,174 min,Movies,1985,1
filme121623,realizador13,64 min,Action & Adventure,1968,5
filme102561,realizador12,131 min,Anime Features,1990,5
filme6266,realizador14,63 min,Comedies,1995,5
filme64437,realizador18,91 min,Music & Musicals,1995,2
filme149402,realizador10,159 min,Independent Movies,1970,5
filme15274,realizador18,86 min,Music & Musicals,2014,1
filme58007,realizador14,112 min,Sci-Fi & Fantasy,2005,3
filme30866,realizador16,69 min,Music & Musicals,2015,1
filme122776,realizador16,135 min,Independent Movies,2001,3
filme29329,realizador1,80 min,Children & Family Movies,1965,3
filme98176,realizador10,117 min,Anime Features,1968,3
filme9710,realizador4,95 min,Sports Movies,1963,4
filme18595,realizador4,176 min,Anime Features,1998,5
filme77921,realizador4,69 min,Documentaries,1993,4
filme11781,realizador15,201 min,Classic Movies,1960,2
filme16226,realizador8,170 min,Dramas,2011,3
filme19471,realizador18,231 min,Anime Features,1963,2
filme33853,realizador16,86 min,International Movies,2023,4
filme8606,realizador5,203 min,Action & Adventure,1987,5
filme147142,realizador13,93 min,Anime Features,1991,5
filme16352,realizador16,231 min,LGBTQ Movies,1970,4
filme66483,realizador12,96 min,Comedies,2008,3
filme61910,realizador6,35 min,Dramas,1995,5
filme76044,realizador11,227 min,Classic Movies,1966,5
filme124260,realizador9,161 min,Independent Movies,2001,5
filme40620,realizador17,159 min,LGBTQ Movies,1993,4
filme95123,realizador8,100 min,Horror Movies,2017,5
filme13169,realizador15,210 min,Classic Movies,1996,1
filme137210,realizador10,52 min,International Movies,1960,1
filme145846,realizador19,69 min,Children & Family Movies,1971,5
filme8117,realizador7,197 min,Classic Movies,1998,5
filme6866,realizador7,32 min,LGBTQ Movies,2020,5
filme103435,realizador11,116 min,Thrillers,1969,5
filme55289,realizador13,142 min,Movies,1969,1
filme131239,realizador1,149 min,Action & Adventure,1970,4
filme3277,realizador4,97 min,Music & Musicals,1976,3
filme27077,realizador18,149 min,LGBTQ Movies,1975,2
filme117970,realizador15,176 min,Stand-Up Comedy,1995,3
filme49094,realizador18,82 min,LGBTQ Movies,1992,4
filme96116,realizador15,61 min,Documentaries,2017,4
filme128508,realizador19,195 min,Documentaries,2007,1
filme37742,realizador18,135 min,International Movies,2010,5
filme147644,realizador16,85 min,Sci-Fi & Fantasy,2021,3
filme28588,realizador5,238 min,Sports Movies,2012,3
filme146418,realizador5,31 min,Cult Movies,1963,4
filme65195,realizador11,73 min,Children & Family Movies,1973,5
filme118087,realizador5,32 min,Independent Movies,1976,5
filme121025,realizador16,75 min,Romantic Movies,2018,2
filme42530,realizador19,54 min,Dramas,1981,5
filme57414,realizador16,228 min,International Movies,1977,5
filme141628,realizador1,102 min,Documentaries,2008,4
filme18303,realizador1,72 min,Stand-Up Comedy,1978,5
filme104352,realizador9,160 min,International Movies,1995,5
filme81118,realizador18,194 min,Children & Family Movies,1968,3
filme108619,realizador7,63 min,Children & Family Movies,1990,1
filme133634,realizador12,186 min,Romantic Movies,1983,5
filme41031,realizador19,170 min,Romantic Movies,2013,5
filme50396,realizador2,152 min,Documentaries,1993,3
filme57568,realizador11,219 min,LGBTQ Movies,2001,5
filme50231,realizador1,74 min,Action & Adventure,1977,4
filme37224,realizador1,54 min,Children & Family Movies,1968,1
filme119483,realizador3,104 min,International Movies,1986,4
filme35249,realizador16,108 min,Children & Family Movies,2010,1
