Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme18855,realizador10,30 min,Independent Movies,1968,4
filme121253,realizador3,231 min,Music & Musicals,2017,1
filme29308,realizador4,39 min,Comedies,2018,2
filme99687,realizador6,97 min,Music & Musicals,2012,1
filme79753,realizador4,50 min,Comedies,2004,4
filme11577,realizador17,187 min,Anime Features,1982,4
filme103086,realizador3,132 min,Sci-Fi & Fantasy,2005,2
filme104168,realizador2,199 min,Children & Family Movies,1994,2
filme60650,realizador3,61 min,Romantic Movies,1984,3
filme121705,realizador16,202 min,Thrillers,1972,1
filme12859,realizador11,85 min,Sci-Fi & Fantasy,1999,3
filme138954,realizador7,208 min,Thrillers,1986,5
filme85759,realizador11,179 min,Stand-Up Comedy,2002,2
filme8117,realizador17,125 min,Classic Movies,1960,4
filme104088,realizador3,230 min,International Movies,2011,4
filme113189,realizador11,38 min,Children & Family Movies,1992,2
filme88192,realizador6,167 min,Romantic Movies,1997,1
filme118311,realizador3,116 min,LGBTQ Movies,1992,4
filme62927,realizador4,164 min,Classic Movies,2001,5
filme3589,realizador19,104 min,Action & Adventure,1979,3
filme126064,realizador18,139 min,Anime Features,1969,3
filme49914,realizador15,87 min,Independent Movies,1988,1
filme70037,realizador1,96 min,Anime Features,1995,4
filme110349,realizador13,162 min,Comedies,1990,2
filme86134,realizador5,171 min,Movies,1985,4
filme149785,realizador5,131 min,Independent Movies,1996,1
filme3544,realizador1,62 min,Sports Movies,2001,5
filme107085,realizador10,239 min,Comedies,1993,3
filme42407,realizador19,164 min,Music & Musicals,1962,1
filme42865,realizador16,131 min,Stand-Up Comedy,2006,3
filme133806,realizador5,37 min,Independent Movies,2006,5
filme106057,realizador17,126 min,Stand-Up Comedy,1975,2
filme7360,realizador6,55 min,Children & Family Movies,1978,1
filme73584,realizador10,41 min,Action & Adventure,1971,3
filme23271,realizador8,43 min,Classic Movies,1965,1
filme100711,realizador13,90 min,Action & Adventure,1991,2
filme61265,realizador12,209 min,Sci-Fi & Fantasy,1970,4
filme60493,realizador4,174 min,Romantic Movies,1968,5
filme100351,realizador7,185 min,Anime Features,1966,4
filme21269,realizador13,43 min,Cult Movies,1997,1
filme148335,realizador14,159 min,Anime Features,1999,2
filme123199,realizador8,105 min,Sci-Fi & Fantasy,2002,5
filme119343,realizador18,187 min,Romantic Movies,2012,2
filme123068,realizador19,93 min,LGBTQ Movies,1962,3
filme86915,realizador13,70 min,Sci-Fi & Fantasy,1972,5
filme1166,realizador1,79 min,Classic Movies,1973,3
filme101998,realizador14,70 min,Horror Movies,2008,4
filme72001,realizador19,147 min,Comedies,2013,4
filme63218,realizador4,236 min,Independent Movies,1977,1
filme32575,realizador13,149 min,Children & Family Movies,2011,4
filme85023,realizador9,226 min,Independent Movies,1994,4
filme99002,realizador12,98 min,Romantic Movies,1993,1
filme75832,realizador1,209 min,Comedies,1967,2
filme119651,realizador17,236 min,Cult Movies,1998,1
filme19263,realizador4,238 min,Children & Family Movies,1973,2
filme141815,realizador15,214 min,Movies,1972,4
filme112074,realizador3,190 min,Cult Movies,2008,2
filme90017,realizador1,223 min,Documentaries,1960,3
filme112659,realizador5,130 min,Comedies,2016,1
filme64100,realizador1,38 min,International Movies,1971,3
filme86441,realizador16,160 min,Dramas,2022,5
filme101193,realizador10,211 min,Thrillers,1966,2
filme88253,realizador8,109 min,Cult Movies,2000,2
filme90553,realizador4,39 min,Cult Movies,1990,4
filme132287,realizador17,190 min,LGBTQ Movies,2003,4
filme91477,realizador8,180 min,Romantic Movies,1998,1
filme63808,realizador8,112 min,Anime Features,2018,5
filme33463,realizador16,176 min,Sci-Fi & Fantasy,1973,5
filme4281,realizador8,163 min,Independent Movies,2008,3
filme128684,realizador19,154 min,Cult Movies,1981,2
filme68458,realizador19,72 min,Comedies,2013,4
filme136793,realizador7,159 min,LGBTQ Movies,2002,4
filme126555,realizador2,50 min,Movies,1978,3
filme67119,realizador4,59 min,Stand-Up Comedy,2018,4
filme89945,realizador16,237 min,Movies,1993,1
filme75781,realizador10,93 min,Dramas,2014,3
filme95174,realizador9,111 min,Children & Family Movies,1971,5
filme143628,realizador10,30 min,Sci-Fi & Fantasy,1961,4
filme106532,realizador6,47 min,Cult Movies,2016,4
filme18949,realizador3,97 min,Thrillers,2019,3
filme67401,realizador18,94 min,Sports Movies,1977,2
filme48375,realizador1,35 min,LGBTQ Movies,2004,5
filme9798,realizador10,37 min,Sports Movies,2005,5
filme16233,realizador15,36 min,LGBTQ Movies,2013,4
filme7195,realizador16,115 min,Classic Movies,2021,4
filme107370,realizador6,91 min,Stand-Up Comedy,1998,2
filme118393,realizador2,120 min,Stand-Up Comedy,1977,4
filme81997,realizador13,67 min,Documentaries,2016,4
filme87073,realizador16,76 min,Independent Movies,2020,4
filme48752,realizador19,164 min,Independent Movies,1994,1
filme78061,realizador10,180 min,Thrillers,1983,2
filme8848,realizador19,107 min,Comedies,1998,1
filme74631,realizador5,115 min,Horror Movies,1996,1
filme18866,realizador16,142 min,Dramas,2006,3
filme68746,realizador10,117 min,Sci-Fi & Fantasy,2001,2
filme46705,realizador9,209 min,Children & Family Movies,2004,1
filme92544,realizador5,151 min,Dramas,1986,2
filme125844,realizador12,239 min,Independent Movies,1972,2
filme22732,realizador2,212 min,Sports Movies,2022,2
filme15904,realizador17,34 min,LGBTQ Movies,2005,3
filme102906,realizador11,120 min,Classic Movies,1990,2
filme3861,realizador5,177 min,Action & Adventure,2013,5
filme121728,realizador17,107 min,International Movies,2008,4
filme5247,realizador13,188 min,LGBTQ Movies,2002,1
filme42712,realizador9,157 min,Stand-Up Comedy,1960,4
filme148407,realizador6,46 min,Movies,1992,1
filme102128,realizador4,86 min,Comedies,2004,2
filme13333,realizador19,128 min,Sports Movies,1967,1
filme99395,realizador1,32 min,Documentaries,1987,4
filme136519,realizador5,107 min,International Movies,2007,2
filme100868,realizador18,47 min,Action & Adventure,2002,1
filme65329,realizador10,70 min,Music & Musicals,1985,5
filme129400,realizador6,214 min,Movies,2002,2
filme86705,realizador12,157 min,Comedies,1987,3
filme144021,realizador11,133 min,Anime Features,2023,4
filme31242,realizador14,181 min,LGBTQ Movies,1960,5
filme58627,realizador15,177 min,International Movies,2016,5
filme18473,realizador11,152 min,Classic Movies,1997,2
filme65953,realizador16,112 min,Thrillers,1965,2
filme26319,realizador16,154 min,Cult Movies,1973,5
filme20581,realizador19,185 min,Documentaries,2005,3
filme135365,realizador6,56 min,Comedies,1991,4
filme145650,realizador9,66 min,Stand-Up Comedy,1984,1
filme92981,realizador11,39 min,Music & Musicals,2014,3
filme71126,realizador6,158 min,Horror Movies,2014,4
filme79397,realizador15,140 min,Sci-Fi & Fantasy,1998,2
filme100142,realizador8,61 min,Stand-Up Comedy,1987,3
filme93809,realizador9,110 min,Stand-Up Comedy,1960,2
filme40314,realizador2,103 min,International Movies,2001,1
filme58307,realizador8,164 min,Comedies,2010,2
filme96328,realizador11,87 min,Documentaries,2009,1
filme107635,realizador7,74 min,Classic Movies,1968,2
filme46532,realizador9,124 min,Horror Movies,1989,2
filme81166,realizador6,77 min,Anime Features,2022,2
filme143115,realizador18,195 min,Documentaries,1973,4
filme88324,realizador10,136 min,Thrillers,2001,1
filme141533,realizador7,30 min,LGBTQ Movies,1996,3
filme56406,realizador18,231 min,Cult Movies,1982,1
filme86357,realizador19,229 min,International Movies,1968,2
filme115040,realizador19,236 min,Documentaries,2006,5
filme133405,realizador11,149 min,Cult Movies,1978,2
filme106727,realizador2,136 min,Dramas,1978,5
filme32586,realizador11,179 min,LGBTQ Movies,1991,3
filme64959,realizador18,99 min,Dramas,1968,3
filme47638,realizador4,164 min,Comedies,1984,4
filme130446,realizador7,148 min,Music & Musicals,1994,2
filme139097,realizador11,239 min,Dramas,2012,1
filme28664,realizador2,184 min,Documentaries,2003,2
filme62733,realizador3,126 min,Anime Features,2020,2
filme29087,realizador15,71 min,International Movies,1984,5
filme19116,realizador1,129 min,LGBTQ Movies,1981,3
filme19605,realizador12,71 min,Romantic Movies,1997,3
filme71835,realizador16,216 min,Dramas,2002,3
filme77939,realizador8,147 min,Classic Movies,1960,2
filme99304,realizador1,143 min,Thrillers,1982,4
filme149549,realizador1,185 min,LGBTQ Movies,2012,5
filme69594,realizador16,214 min,Classic Movies,1994,3
filme96635,realizador4,120 min,Movies,2005,1
filme118444,realizador2,92 min,Romantic Movies,2000,2
filme139806,realizador2,37 min,Classic Movies,2000,4
filme93662,realizador15,85 min,Horror Movies,1974,3
filme108341,realizador13,105 min,Horror Movies,2009,5
filme136906,realizador18,83 min,International Movies,1973,4
filme64419,realizador18,57 min,Classic Movies,1990,2
filme36854,realizador18,212 min,International Movies,2006,1
filme52053,realizador15,58 min,Classic Movies,1978,1
filme68359,realizador7,183 min,Sports Movies,1965,2
filme117505,realizador8,165 min,Documentaries,2020,5
filme113741,realizador5,102 min,Anime Features,1974,4
filme39913,realizador13,192 min,Independent Movies,2001,5
filme67294,realizador5,110 min,Independent Movies,1969,3
filme15349,realizador16,131 min,Cult Movies,2002,3
filme100820,realizador3,33 min,Music & Musicals,1988,2
filme70277,realizador15,211 min,Romantic Movies,1993,3
filme36329,realizador5,150 min,Sports Movies,2023,2
filme135859,realizador8,217 min,Cult Movies,2012,5
filme30014,realizador14,41 min,International Movies,1979,2
filme148774,realizador16,147 min,Children & Family Movies,1982,3
filme24495,realizador3,74 min,Movies,1999,1
filme137974,realizador1,154 min,Sci-Fi & Fantasy,2005,1
filme19140,realizador7,110 min,Thrillers,1997,5
filme44090,realizador14,178 min,Sci-Fi & Fantasy,2001,4
filme122676,realizador18,165 min,Comedies,2022,5
filme98657,realizador10,178 min,Horror Movies,2021,3
filme87701,realizador14,142 min,Thrillers,2021,5
filme73567,realizador4,173 min,Sci-Fi & Fantasy,1962,1
filme32338,realizador1,139 min,Independent Movies,2015,5
filme23962,realizador13,51 min,LGBTQ Movies,2007,3
filme45543,realizador3,118 min,International Movies,1988,4
filme78894,realizador16,104 min,Documentaries,1985,1
filme110221,realizador9,209 min,Horror Movies,1964,2
filme62206,realizador17,156 min,Comedies,2008,5
filme3280,realizador11,44 min,Horror Movies,2001,1
filme39307,realizador19,188 min,Romantic Movies,2017,2
filme95334,realizador8,226 min,International Movies,1994,3
filme53054,realizador2,233 min,Horror Movies,2007,3
filme58503,realizador15,106 min,Stand-Up Comedy,1975,5
filme79840,realizador12,148 min,Documentaries,1973,4
filme17575,realizador7,193 min,Children & Family Movies,2023,4
filme109970,realizador9,117 min,Sci-Fi & Fantasy,2003,2
filme75570,realizador18,151 min,Movies,2015,4
filme117762,realizador4,154 min,Sci-Fi & Fantasy,1978,3
filme120200,realizador14,109 min,Anime Features,2023,5
filme48158,realizador6,229 min,Romantic Movies,1973,3
filme93867,realizador2,72 min,Comedies,1963,4
filme7560,realizador8,107 min,Sports Movies,2019,3
filme115860,realizador1,225 min,Sci-Fi & Fantasy,1987,5
filme6000,realizador4,117 min,Dramas,1991,2
filme147700,realizador10,58 min,LGBTQ Movies,2001,5
filme383,realizador4,187 min,Children & Family Movies,1991,1
filme102131,realizador14,230 min,Thrillers,1966,4
filme80849,realizador4,166 min,Independent Movies,1960,4
filme64578,realizador14,197 min,Music & Musicals,2017,1
filme70020,realizador8,204 min,Romantic Movies,1987,1
filme136789,realizador16,232 min,Movies,1974,5
filme100250,realizador4,93 min,Romantic Movies,1965,4
filme135308,realizador11,209 min,International Movies,1992,5
filme19497,realizador4,204 min,Thrillers,1994,1
filme79982,realizador18,136 min,Horror Movies,1991,3
filme107160,realizador7,172 min,Anime Features,1981,2
filme123173,realizador6,165 min,Independent Movies,2005,4
filme127752,realizador16,180 min,Sci-Fi & Fantasy,1982,1
filme117452,realizador9,132 min,International Movies,2012,4
filme57001,realizador7,159 min,Cult Movies,1989,1
filme143569,realizador16,174 min,Stand-Up Comedy,2013,2
filme74762,realizador18,37 min,Sci-Fi & Fantasy,2005,1
filme90011,realizador8,157 min,Movies,1964,1
filme72946,realizador2,42 min,Anime Features,1999,4
filme28824,realizador14,132 min,Documentaries,1961,5
filme132087,realizador3,126 min,Music & Musicals,1969,1
filme96155,realizador3,48 min,Romantic Movies,1995,3
filme5356,realizador14,69 min,Comedies,1983,2
filme129041,realizador14,217 min,Anime Features,1972,1
filme70766,realizador6,188 min,Children & Family Movies,2011,3
filme40371,realizador10,39 min,International Movies,1984,5
filme74846,realizador7,152 min,Stand-Up Comedy,1994,2
filme43930,realizador5,152 min,LGBTQ Movies,1972,4
filme77332,realizador3,179 min,Comedies,1972,3
filme49933,realizador6,180 min,Children & Family Movies,2001,4
filme98946,realizador11,95 min,Anime Features,2022,2
filme94956,realizador17,99 min,Comedies,1992,4
filme33496,realizador12,97 min,Romantic Movies,2015,3
filme135930,realizador6,228 min,Music & Musicals,1973,4
filme21244,realizador5,144 min,Classic Movies,1977,4
filme141637,realizador12,216 min,Movies,1997,3
filme1425,realizador13,91 min,International Movies,1988,3
filme105450,realizador5,208 min,LGBTQ Movies,2007,4
filme59122,realizador16,200 min,Classic Movies,1977,5
filme84072,realizador8,169 min,Horror Movies,1999,4
filme21768,realizador13,160 min,Thrillers,2005,1
filme143501,realizador12,79 min,Children & Family Movies,1990,1
filme117733,realizador15,85 min,Movies,1960,5
filme4241,realizador5,205 min,Independent Movies,1996,1
filme18415,realizador12,163 min,Dramas,2008,4
filme20985,realizador13,207 min,Music & Musicals,1962,5
filme81426,realizador6,85 min,International Movies,1989,2
filme18426,realizador16,204 min,Dramas,1966,4
filme81663,realizador9,110 min,Action & Adventure,1977,1
filme50767,realizador2,139 min,Thrillers,1966,2
filme104561,realizador4,180 min,Romantic Movies,1970,3
filme79457,realizador8,82 min,Horror Movies,1978,4
filme10912,realizador18,184 min,Sports Movies,1964,4
filme37504,realizador5,35 min,Horror Movies,2000,3
filme92977,realizador18,132 min,LGBTQ Movies,2011,5
filme121383,realizador8,110 min,Sci-Fi & Fantasy,2006,3
filme104003,realizador17,214 min,Anime Features,1997,5
filme31594,realizador19,208 min,Romantic Movies,1966,5
filme107797,realizador1,116 min,Sports Movies,1972,2
filme43684,realizador10,131 min,Horror Movies,2011,1
filme131882,realizador14,127 min,Sports Movies,1982,3
filme72708,realizador10,149 min,Comedies,2016,3
filme125594,realizador11,70 min,Children & Family Movies,1966,3
filme26236,realizador6,165 min,Classic Movies,2009,1
filme139981,realizador13,97 min,Dramas,2019,4
filme145834,realizador1,228 min,Dramas,1977,1
filme138433,realizador12,213 min,Music & Musicals,1964,2
filme93890,realizador8,40 min,Comedies,1970,4
filme21859,realizador8,192 min,Sports Movies,1972,1
filme120630,realizador15,187 min,International Movies,2017,2
filme148333,realizador19,117 min,Thrillers,1988,1
filme53542,realizador14,220 min,International Movies,1992,2
filme121277,realizador5,89 min,Action & Adventure,2006,1
filme147129,realizador17,66 min,LGBTQ Movies,1988,5
filme9357,realizador8,102 min,Stand-Up Comedy,1979,2
filme84482,realizador2,240 min,Action & Adventure,1966,2
filme7174,realizador1,171 min,International Movies,1961,4
filme120937,realizador6,54 min,Independent Movies,2010,2
filme136651,realizador3,145 min,Sci-Fi & Fantasy,2012,3
filme109181,realizador17,224 min,Documentaries,1968,3
filme71234,realizador17,53 min,Thrillers,1965,5
filme92024,realizador3,41 min,Horror Movies,2006,1
filme44137,realizador12,169 min,Anime Features,1994,5
filme148951,realizador5,44 min,Music & Musicals,2008,5
filme57099,realizador9,65 min,Romantic Movies,2005,5
filme23085,realizador2,178 min,Anime Features,1975,3
filme57043,realizador7,224 min,Classic Movies,1968,5
filme55384,realizador5,94 min,Independent Movies,1997,1
filme129000,realizador17,157 min,Sci-Fi & Fantasy,1964,2
filme26205,realizador17,167 min,Action & Adventure,2008,5
filme23856,realizador4,233 min,Classic Movies,1994,3
filme126719,realizador3,187 min,Movies,2001,4
filme81063,realizador16,104 min,Stand-Up Comedy,1973,4
filme104985,realizador10,39 min,International Movies,1988,5
filme143696,realizador2,174 min,Sports Movies,2002,4
filme119980,realizador8,103 min,Stand-Up Comedy,1993,5
filme138797,realizador1,87 min,International Movies,1960,3
filme27318,realizador10,101 min,Horror Movies,1968,1
filme149580,realizador15,113 min,Horror Movies,2020,1
filme138835,realizador5,36 min,Horror Movies,2021,2
filme33363,realizador13,33 min,Classic Movies,2021,2
filme108861,realizador10,76 min,Documentaries,2009,1
filme50374,realizador2,218 min,Dramas,1981,3
