Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme107419,realizador6,76 min,Action & Adventure,1964,2
filme43564,realizador13,145 min,Action & Adventure,1974,3
filme104238,realizador19,117 min,Music & Musicals,1987,4
filme64485,realizador11,156 min,Dramas,2018,5
filme3242,realizador4,70 min,LGBTQ Movies,2004,4
filme3724,realizador8,77 min,Independent Movies,2014,4
filme47231,realizador3,33 min,Thrillers,1974,1
filme114061,realizador4,128 min,Dramas,1997,3
filme61904,realizador18,217 min,Cult Movies,1981,1
filme126711,realizador7,234 min,Romantic Movies,1991,5
filme79818,realizador3,85 min,Comedies,2023,4
filme82334,realizador6,96 min,Sports Movies,2003,1
filme91816,realizador16,79 min,Comedies,1981,4
filme25210,realizador4,79 min,Romantic Movies,2005,4
filme45856,realizador12,178 min,Thrillers,2022,4
filme16921,realizador10,85 min,Thrillers,1979,2
filme25150,realizador3,135 min,Stand-Up Comedy,1992,4
filme21679,realizador8,50 min,Anime Features,1994,1
filme147866,realizador9,226 min,Movies,1968,3
filme37475,realizador13,102 min,Music & Musicals,1972,4
filme26398,realizador14,160 min,Documentaries,1964,1
filme48419,realizador7,138 min,Comedies,1971,5
filme68702,realizador16,204 min,Cult Movies,1960,2
filme94326,realizador19,141 min,Sports Movies,1973,2
filme31496,realizador5,153 min,Cult Movies,2003,4
filme95955,realizador8,108 min,Music & Musicals,1969,5
filme145790,realizador5,203 min,Sci-Fi & Fantasy,1979,3
filme36222,realizador11,238 min,Anime Features,1986,2
filme1289,realizador18,64 min,Documentaries,1973,1
filme88979,realizador19,191 min,Sports Movies,2012,3
filme47192,realizador5,32 min,Independent Movies,1970,3
filme100273,realizador14,227 min,Cult Movies,2023,1
filme146891,realizador10,238 min,Comedies,1989,4
filme98895,realizador15,82 min,International Movies,1964,2
filme21420,realizador13,50 min,Horror Movies,1991,3
filme146503,realizador6,59 min,Movies,1986,3
filme71951,realizador10,76 min,Stand-Up Comedy,1986,5
filme46144,realizador6,168 min,Romantic Movies,1996,1
filme117047,realizador14,196 min,Anime Features,2004,2
filme144877,realizador2,35 min,Music & Musicals,1988,1
filme134112,realizador17,116 min,Stand-Up Comedy,1995,1
filme55821,realizador2,157 min,Music & Musicals,1994,3
filme84570,realizador7,42 min,Horror Movies,1987,2
filme88641,realizador13,202 min,International Movies,1990,2
filme128011,realizador19,94 min,Comedies,2017,1
filme128814,realizador12,172 min,Stand-Up Comedy,1999,1
filme19338,realizador15,133 min,LGBTQ Movies,2011,3
filme141191,realizador19,60 min,Action & Adventure,1978,2
filme88045,realizador1,180 min,Action & Adventure,2007,4
filme145223,realizador19,186 min,International Movies,2001,1
filme122245,realizador6,67 min,Movies,1982,5
filme112603,realizador18,211 min,Independent Movies,1970,1
filme94209,realizador18,161 min,Horror Movies,1979,1
filme64237,realizador10,51 min,Thrillers,1999,2
filme85082,realizador14,42 min,Music & Musicals,1976,3
filme263,realizador15,184 min,Comedies,1993,4
filme36679,realizador17,117 min,Independent Movies,1977,1
filme11008,realizador19,50 min,Classic Movies,2020,3
filme58770,realizador2,157 min,Horror Movies,2014,4
filme57107,realizador14,53 min,Cult Movies,1990,2
filme26858,realizador18,184 min,Sci-Fi & Fantasy,1972,4
filme87173,realizador1,110 min,Sports Movies,1975,4
filme126511,realizador9,153 min,International Movies,1969,2
filme116644,realizador13,64 min,Stand-Up Comedy,1968,2
filme141287,realizador6,163 min,LGBTQ Movies,2015,4
filme16279,realizador11,192 min,Music & Musicals,2006,5
filme24204,realizador5,52 min,Sports Movies,2008,2
filme14777,realizador13,70 min,Comedies,1975,5
filme58183,realizador2,41 min,Independent Movies,2003,1
filme51379,realizador15,202 min,Sports Movies,2014,2
filme142525,realizador19,239 min,Action & Adventure,1970,3
filme107403,realizador18,226 min,Action & Adventure,2009,3
filme132649,realizador7,140 min,Sci-Fi & Fantasy,1986,1
filme36585,realizador8,70 min,Cult Movies,2011,5
filme128483,realizador17,62 min,Cult Movies,2015,2
filme32884,realizador13,45 min,Movies,1997,4
filme111854,realizador12,123 min,Music & Musicals,1981,5
filme82581,realizador12,184 min,Independent Movies,1995,4
filme77178,realizador7,205 min,Romantic Movies,1967,2
filme65050,realizador17,43 min,Sports Movies,1969,1
filme19067,realizador10,227 min,Children & Family Movies,2016,4
filme149377,realizador17,219 min,Sports Movies,1999,4
filme110671,realizador17,104 min,International Movies,1961,2
filme82060,realizador12,66 min,Movies,1966,2
filme8790,realizador16,134 min,Sci-Fi & Fantasy,1995,1
filme127360,realizador4,116 min,Movies,2006,4
filme495,realizador2,128 min,Dramas,1962,2
filme49986,realizador3,45 min,Movies,2015,5
filme2057,realizador1,192 min,Music & Musicals,2019,5
filme11821,realizador10,149 min,Independent Movies,1987,1
filme12605,realizador19,216 min,Romantic Movies,1972,4
filme112879,realizador6,32 min,Independent Movies,1975,5
filme38028,realizador17,155 min,Horror Movies,1981,3
filme134668,realizador14,163 min,International Movies,1998,5
filme29122,realizador17,82 min,Comedies,2019,1
filme95667,realizador15,37 min,Documentaries,1977,3
filme63656,realizador12,131 min,Sci-Fi & Fantasy,2021,5
filme144950,realizador7,166 min,Children & Family Movies,2008,4
filme61047,realizador10,228 min,Documentaries,1994,2
filme103880,realizador16,190 min,Cult Movies,1961,2
filme1689,realizador1,225 min,International Movies,1987,5
filme83293,realizador9,149 min,Thrillers,1995,3
filme91024,realizador9,190 min,Horror Movies,1969,4
filme17372,realizador16,44 min,Anime Features,2001,2
filme141889,realizador7,119 min,Movies,1985,5
filme73984,realizador7,210 min,Dramas,2016,1
filme118465,realizador1,193 min,Classic Movies,1989,2
filme65934,realizador3,77 min,Thrillers,1998,2
filme118188,realizador8,41 min,Sci-Fi & Fantasy,2017,2
filme140612,realizador12,123 min,Music & Musicals,1993,3
filme134156,realizador5,92 min,Children & Family Movies,2022,2
filme122400,realizador5,63 min,International Movies,2012,1
filme68679,realizador16,156 min,Movies,1968,5
filme145182,realizador8,147 min,Action & Adventure,1976,5
filme52323,realizador13,58 min,Romantic Movies,1978,3
filme113093,realizador10,42 min,Romantic Movies,1963,3
filme107334,realizador10,110 min,Music & Musicals,1962,4
filme114048,realizador2,149 min,Sports Movies,1987,2
filme41697,realizador3,74 min,Movies,1983,3
filme136019,realizador13,101 min,International Movies,1989,3
filme144252,realizador6,240 min,Sci-Fi & Fantasy,2000,2
filme75962,realizador1,158 min,Comedies,1977,1
filme80062,realizador4,146 min,Sports Movies,2002,3
filme32975,realizador16,102 min,Music & Musicals,2006,4
filme18631,realizador7,48 min,Music & Musicals,2021,1
filme125668,realizador18,197 min,Children & Family Movies,2000,3
filme15782,realizador17,153 min,Horror Movies,1967,2
filme74931,realizador17,223 min,Horror Movies,2006,3
filme69597,realizador1,208 min,Classic Movies,1960,3
filme54533,realizador16,167 min,Romantic Movies,2003,3
filme42828,realizador5,130 min,Sci-Fi & Fantasy,1969,2
filme86666,realizador14,151 min,Cult Movies,2003,2
filme9051,realizador10,221 min,Sci-Fi & Fantasy,2017,4
filme57597,realizador17,35 min,LGBTQ Movies,1965,5
filme6765,realizador9,122 min,Classic Movies,1963,2
filme21393,realizador11,181 min,Thrillers,2007,3
filme98138,realizador16,71 min,Action & Adventure,1971,1
filme60093,realizador1,180 min,Cult Movies,1990,4
filme52635,realizador4,192 min,Movies,2018,4
filme22351,realizador14,76 min,Independent Movies,1996,4
filme70293,realizador19,178 min,Thrillers,1966,5
filme20892,realizador6,100 min,Horror Movies,1969,3
filme78965,realizador15,174 min,Thrillers,1966,2
filme119037,realizador17,135 min,LGBTQ Movies,1983,3
filme74230,realizador14,96 min,Music & Musicals,1972,5
filme17785,realizador7,214 min,Thrillers,1967,1
filme100873,realizador19,52 min,Romantic Movies,1994,3
filme127925,realizador6,181 min,Sci-Fi & Fantasy,2000,3
filme8749,realizador16,112 min,Thrillers,2003,2
filme112223,realizador13,31 min,Cult Movies,1980,4
filme15729,realizador7,109 min,Documentaries,1996,5
filme43194,realizador9,115 min,Comedies,2005,3
filme22734,realizador17,55 min,Anime Features,2000,3
filme20792,realizador15,40 min,LGBTQ Movies,1998,2
filme28566,realizador7,134 min,Action & Adventure,1975,2
filme60091,realizador15,218 min,Romantic Movies,1983,5
filme38670,realizador3,236 min,Romantic Movies,1979,2
filme37701,realizador10,239 min,Documentaries,2005,5
filme147531,realizador11,66 min,Independent Movies,1999,1
filme44182,realizador16,123 min,Dramas,1990,5
filme40843,realizador7,206 min,Action & Adventure,2013,3
filme114650,realizador11,90 min,Music & Musicals,1976,5
filme88839,realizador18,184 min,Independent Movies,1979,5
filme41757,realizador16,126 min,Comedies,1980,4
filme89071,realizador15,70 min,Music & Musicals,2013,3
filme93644,realizador14,87 min,Sports Movies,1964,4
filme93965,realizador1,142 min,Independent Movies,1995,1
filme125700,realizador3,201 min,Sports Movies,1985,3
filme21641,realizador8,95 min,Cult Movies,1967,3
filme103433,realizador15,207 min,Classic Movies,1975,1
filme52204,realizador6,69 min,Children & Family Movies,1978,5
filme33251,realizador15,107 min,Music & Musicals,2014,4
filme35279,realizador16,34 min,Dramas,1968,1
filme144868,realizador14,137 min,Sci-Fi & Fantasy,1962,3
filme106287,realizador7,180 min,Sci-Fi & Fantasy,2006,2
filme127847,realizador7,145 min,Sports Movies,2022,4
filme7681,realizador6,92 min,Documentaries,2006,4
filme42274,realizador15,58 min,Cult Movies,1981,1
filme76113,realizador11,91 min,Comedies,1971,3
filme127310,realizador18,37 min,Cult Movies,2012,2
filme143330,realizador15,87 min,Anime Features,2023,3
filme107311,realizador4,148 min,Sports Movies,2007,1
filme110166,realizador15,169 min,Cult Movies,2010,2
filme47000,realizador19,70 min,Thrillers,1989,4
filme62296,realizador13,115 min,Sci-Fi & Fantasy,2015,2
filme5866,realizador6,37 min,Sci-Fi & Fantasy,2017,4
filme76948,realizador4,205 min,Cult Movies,1981,2
filme131490,realizador6,181 min,Sci-Fi & Fantasy,1976,5
filme24976,realizador3,46 min,Cult Movies,1974,1
filme92866,realizador16,132 min,Anime Features,1980,4
filme75736,realizador13,140 min,Classic Movies,2015,3
filme69918,realizador17,159 min,Romantic Movies,2010,2
filme75726,realizador3,80 min,Anime Features,2011,2
filme142116,realizador7,131 min,Classic Movies,1996,3
filme26119,realizador15,139 min,Anime Features,1983,4
filme33313,realizador2,226 min,Music & Musicals,1970,3
filme106596,realizador19,174 min,Sci-Fi & Fantasy,1985,4
filme121080,realizador2,99 min,Horror Movies,2020,5
filme82560,realizador15,99 min,LGBTQ Movies,2003,1
filme121002,realizador4,209 min,Children & Family Movies,1967,2
filme95802,realizador11,124 min,Cult Movies,1997,4
filme38204,realizador1,152 min,Anime Features,2020,1
filme5486,realizador2,160 min,Anime Features,1966,4
filme37184,realizador16,129 min,LGBTQ Movies,2023,2
filme104897,realizador2,133 min,Movies,1992,3
filme49855,realizador5,207 min,Cult Movies,1964,1
filme33795,realizador2,85 min,Action & Adventure,1979,4
filme148874,realizador4,45 min,International Movies,1963,5
filme42181,realizador14,207 min,Sports Movies,1972,4
filme115098,realizador15,40 min,Comedies,1968,3
filme54245,realizador9,64 min,Cult Movies,1986,1
filme58828,realizador14,68 min,Movies,1989,1
filme149180,realizador18,135 min,Children & Family Movies,1966,4
filme113088,realizador8,209 min,Children & Family Movies,2012,4
filme97900,realizador19,55 min,Sports Movies,1966,2
filme88998,realizador9,239 min,Classic Movies,1979,4
filme100123,realizador6,56 min,Comedies,2014,4
filme112742,realizador12,50 min,Anime Features,1969,5
filme69898,realizador18,86 min,Horror Movies,1969,1
filme104777,realizador16,30 min,Sports Movies,1999,4
filme103588,realizador5,43 min,Cult Movies,1966,5
filme35108,realizador17,75 min,Classic Movies,1987,5
filme68592,realizador1,62 min,International Movies,1967,1
filme144310,realizador13,208 min,International Movies,2007,3
filme120228,realizador14,229 min,Documentaries,1995,1
filme90265,realizador9,108 min,Classic Movies,1988,3
filme110873,realizador15,150 min,Thrillers,2015,4
filme79570,realizador11,129 min,Anime Features,1963,3
filme18186,realizador9,143 min,Horror Movies,2011,5
filme135463,realizador16,148 min,Music & Musicals,1993,5
filme114540,realizador12,35 min,International Movies,1985,2
filme14323,realizador3,119 min,Thrillers,2014,2
filme20175,realizador14,72 min,Movies,2007,2
filme8533,realizador6,80 min,Music & Musicals,1963,3
filme120650,realizador3,162 min,Independent Movies,1990,1
filme132768,realizador12,115 min,Documentaries,2004,1
filme52105,realizador9,74 min,Comedies,1997,5
filme52854,realizador2,207 min,Horror Movies,1964,3
filme115990,realizador3,48 min,Romantic Movies,1973,2
filme83114,realizador14,50 min,International Movies,2011,4
filme12963,realizador16,102 min,Classic Movies,2020,5
filme62961,realizador19,157 min,Independent Movies,1985,1
filme1540,realizador9,78 min,Movies,2003,5
filme31673,realizador3,88 min,Independent Movies,1978,5
filme101314,realizador18,192 min,Thrillers,1968,2
filme66782,realizador1,97 min,Sports Movies,2018,5
filme55945,realizador14,90 min,Comedies,1997,2
filme110915,realizador3,151 min,Classic Movies,2011,1
filme127665,realizador7,70 min,Thrillers,1966,3
filme10648,realizador12,173 min,International Movies,1989,2
filme57203,realizador11,128 min,Sports Movies,1993,1
filme145132,realizador14,209 min,Romantic Movies,1964,3
filme129350,realizador17,90 min,Documentaries,2012,5
filme102722,realizador3,195 min,Action & Adventure,1966,1
filme39692,realizador15,189 min,Documentaries,1992,5
filme108957,realizador6,84 min,Classic Movies,1991,2
filme2031,realizador12,135 min,Sports Movies,2008,2
filme85532,realizador12,145 min,Action & Adventure,1973,1
filme89641,realizador14,45 min,International Movies,1987,1
filme13540,realizador11,39 min,Action & Adventure,1988,2
filme49552,realizador15,39 min,Sports Movies,1964,2
filme91670,realizador14,161 min,Sci-Fi & Fantasy,1997,1
filme120548,realizador19,70 min,Thrillers,1981,5
filme87356,realizador11,134 min,Independent Movies,2023,5
filme75041,realizador4,181 min,Sci-Fi & Fantasy,2017,4
filme47887,realizador6,209 min,Sci-Fi & Fantasy,1992,2
filme38228,realizador2,67 min,Horror Movies,2014,5
filme40219,realizador12,199 min,Classic Movies,2012,3
filme93921,realizador12,199 min,Documentaries,2007,3
filme34382,realizador5,120 min,Movies,2019,4
filme56730,realizador7,177 min,Anime Features,1967,5
filme28578,realizador15,219 min,Dramas,2019,3
filme44658,realizador2,49 min,Movies,1967,4
filme95099,realizador6,67 min,Movies,1987,5
filme59751,realizador2,178 min,Anime Features,2008,1
filme15010,realizador7,53 min,Movies,1989,5
filme82942,realizador7,153 min,Cult Movies,2010,3
filme88850,realizador18,155 min,Romantic Movies,2016,4
filme48504,realizador19,131 min,International Movies,2022,3
filme112838,realizador11,136 min,International Movies,1969,1
filme48987,realizador19,211 min,Music & Musicals,2001,5
filme24457,realizador11,152 min,Children & Family Movies,2008,2
filme58573,realizador15,104 min,Sci-Fi & Fantasy,2000,5
filme62645,realizador7,229 min,Documentaries,2003,1
filme19213,realizador1,174 min,Romantic Movies,1975,4
filme2110,realizador14,67 min,Children & Family Movies,2010,3
filme111904,realizador3,84 min,Classic Movies,1964,1
filme3965,realizador16,217 min,Thrillers,1967,5
filme30664,realizador3,218 min,Anime Features,1967,2
filme60460,realizador14,74 min,Stand-Up Comedy,1960,1
filme104802,realizador19,213 min,Anime Features,2014,5
filme57762,realizador18,59 min,Sports Movies,1966,3
filme78746,realizador8,134 min,Music & Musicals,1972,4
filme101027,realizador13,141 min,Dramas,1964,2
filme103792,realizador1,32 min,Sports Movies,1974,2
filme64331,realizador5,75 min,Action & Adventure,1969,1
filme147552,realizador7,107 min,Cult Movies,1979,5
filme142193,realizador19,213 min,Horror Movies,1981,2
filme116860,realizador16,193 min,Documentaries,1997,2
filme14573,realizador1,101 min,Horror Movies,1964,4
filme11138,realizador7,154 min,LGBTQ Movies,1965,3
filme64862,realizador3,43 min,Romantic Movies,2018,1
filme95480,realizador11,65 min,Cult Movies,1987,5
filme87567,realizador3,179 min,Romantic Movies,2012,4
filme146946,realizador2,58 min,Documentaries,2015,1
filme54616,realizador9,140 min,Anime Features,2012,5
filme84152,realizador17,30 min,Anime Features,1962,1
filme1096,realizador7,159 min,Cult Movies,1990,5
filme26620,realizador15,130 min,Action & Adventure,1961,2
filme4040,realizador8,182 min,Action & Adventure,1994,5
filme134711,realizador3,221 min,Cult Movies,1995,5
filme50873,realizador6,208 min,Independent Movies,2004,2
filme91602,realizador11,157 min,Thrillers,1980,1
filme34599,realizador13,64 min,Documentaries,1983,2
filme14563,realizador10,235 min,Romantic Movies,2023,4
filme133080,realizador7,110 min,Thrillers,1994,4
filme95338,realizador16,76 min,Stand-Up Comedy,1979,4
filme70233,realizador19,152 min,Children & Family Movies,1987,1
filme10546,realizador2,217 min,Cult Movies,1971,1
filme40891,realizador5,85 min,Documentaries,1967,2
